Date,Time,Tweet,Sentiment,Relevance
11/6/2021,23:56:18,"@vincent13031925 I'm a Tesla Bull but I have to say, many Tesla Bulls are very myopic. He doesn't favor Tesla, guess what he doesn't favor Rivian or Lucid either. His job is to look after the entire country, not your Tesla shares",1,171.0
11/13/21,10:26:04,"Will $TSLA jump hard when @elonmusk is done selling? Will we see $1,200? $1,300? $1,400? $1,500?",1,1463.0
2022-03-08,14:59:40,"Seriously, if Biden were a strong leader, he would pair banning Russian oil with new incentives to accelerate EV use. This seems such a no brainer. $TSLA",1.0,3072.0
2020-12-27,21:41:43,"Not so long ago, @elonmusk never would have dreamt of going on a vacation the last week of Q4.    Enjoy, sir. Relax after an amazing year.   #Mahalo #bullish #Q4Secured #tesla $TSLA",1.0,2468.0
11/18/2021,2:57:44,When a drop bear attacks a #tesla!  Exclusive #sentry camera footage! #dropbear  #koala. @elonmusk @_TeslaTom @TeslaGong @TeslaStraya  @teslaownersau  @DoctorKarl  https://t.co/RnHkpPWeKF,1,87.0
11/26/21,11:19:30,"Does anyone else look at this pic and think, “get the hell off the hood before your dent it!” @TeslaClubSoCal @Tesla  https://t.co/34upgoePQY",1,1510.0
2020-12-31,12:54:06,"Electrician came over today, and asked if we own $TSLA stock and then explained how much money he’s made on it and how he’s saving up for one himself. Also asked me how to buy options.",1.0,2070.0
11/15/21,15:30:33,who’s going to BUY @elonmusk $TSLA after moon FOCKERS!? re-Tweet $AMC,1,1794.0
11/1/21,11:57:24,The code which was previously on the @Tesla servers which could allow $SHIB payment has reportedly been removed… interesting.  Oh the games they play.,1,2822.0
2022-04-08,10:50:49,"We're excited to share our collaborative effort with @Blocks to build a fully solar-powered #BitcoinMining facility has begun.  @Tesla photovoltaics &amp; Megapack will power the 30 PH/s facility, aiming to show the world 100% zero-emission #Bitcoin mining at scale is viable. ☀️🔋  https://t.co/C1YVyn5ktS",1.0,1635.0
2/23/2022,18:10:15,It feels horrible. Like it will never end. Hate to say it. But that’s the time… people make fortunes. #tesla $tsla,1,1743.0
11/11/2021,7:01:08,"We would rather Musk rip the band-aid off now and sell this portion of stock (10% Tesla stake) quickly rather than it lingering over the next year and feeding into any non- fundamental bear thesis on the story. Fundamentally speaking, Tesla remains in pole position on EV’s.",1,957.0
4/21/2022,13:34:54,@Rotes0 @carlquintanilla You don’t have to trust their accounting when it comes to the debt. Ask the lenders or bond holders. They all got paid back. Tesla has no debt. This is the same Tesla the bears said couldn’t survive without persistently dipping into capital markets for cash.,1,90.0
4/22/2022,6:23:00,@My_Collectables :D soooo I did a thing. @__TheGale__ @veve_official @SiliconSecure @AndrewEllis__  https://t.co/QyughveLAB,1,59.0
11/14/21,11:01:49,𝙏𝙧𝙚𝙣𝙙𝙨…  ☁️: Cloud- $MSFT $TWLO $DOCN 🔐: Cybersecurity- $NET $CRWD  💸: Fintech- $AFRM $SOFI $SQ  🌐: Be anywhere- $ABNB $FVRR  ⛓: Crypto- $ETH $BTC $COIN $SOL  🛰: Metaverse/Gaming- $RBLX $MVRS $NVDA $U  ⚡️: EVs- $TSLA $LCID  📊: Data- $PLTR $SNOW,1,1778.0
12/9/21,12:38:29,"J’ai modifié ma @Tesla, c’est clairement la batmobil maintenant 🦇  https://t.co/2qYYSjclYG",1,2038.0
2/23/2022,4:13:04,Bought a little $TSLA at $804.20 yesterday.  Who else has been buying?,1,1910.0
2022-03-17,10:51:51,"$TSLA investors need to remember that GigaBerlin and GigaAustin won’t be typical ramp ups. TSLA learned a ton in its Shanghai ramp (150K vol first year) and TSLA already knows how to make M-Y. So while I’m est just 100K for each in my FY’22 vol, actual may be closer to 150K each.",1.0,1902.0
2022-04-09,10:10:33,Incredible experience @elonmusk couldn’t be more excited about the future of Tesla! AI Robotics EV Solar - and I got to hang with @JohnnaCrider1 $tsla #CyberRodeo  https://t.co/TshtiE29kR,1.0,1590.0
2020-05-26,16:57:49,"Of the 35,605 miles I’ve driven in my @Tesla Model 3, this last mile was by far the most incredible. Never in my wildest dreams did I ever think I would drive my car to the same launch pad that took humans to the moon 🤯  https://t.co/Gx6H6NNP6h",1.0,5063.0
2020-12-03,13:24:06,"Some seriously cool and very practical information Esp. for the tinkering types.  @Tesla now gives access to repair manuals, service information, vehicle diagnostic (remote in EU) and such. For free! I was told it's not a bug. Seriously step in the right direction!",1.0,1415.0
4/22/2022,14:34:37,@BarbaraCormac I'm going to pretend like you're one of the best Tesla bull parody accounts 🤣 Please don't tell me any of these tweets are serious,1,69.0
2022-04-02,14:25:02,Wow—the most epic drone footage I’ve ever seen. Inside @Tesla’s new Berlin-Brandenburg factory. Look out for the drone trying to avoid getting crushed.  https://t.co/fQckmqW1sD,1.0,1835.0
2020-11-10,11:12:59,@TeslaNY @Tesla Happy to see this :),1.0,2989.0
2020-09-02,19:45:27,Just butt-purchased (like butt-dialed) a $2000 upgrade to my @Tesla Model 3. Blows my mind that they don't require a password to confirm that purchase. Already filed for a refund but 🤷‍♂️ we will see if they allow it.  @elonmusk how is this possible?,1.0,1405.0
2020-09-26,15:47:42,"I'm trying to find the time to write a longer post/thread on @Tesla battery day.  I think it's pretty exciting stuff but to the naysayers:  Are you aware lithium batteries have become ~10x cheaper, ~5x longer laster, ~3x more powerful and ~2x lighter in the last 10 years alone?",1.0,863.0
2/6/2022,12:52:09,"$TSLA catalysts - 2/5 1/ S&amp;P raises to Inv Grade Feb 2/ Austin/Berlin open Mar 3/ Biden $8K EV credit 2Q 4/ 4680 scale production 3Q 5/ FSD full release 4Q 6/ New gigafactory annc’d 2H 7/ Cybertruck/Semi launch FY’23 8/ M-25K launch FY’24 $1,600 PT 6-12 mo",1,2021.0
2020-06-29,04:21:56,@Garrett_Watts @_TomCross_ @Tesla @Petersen_Museum Cybertruck does feel like cgi irl,1.0,2995.0
2022-04-04,13:40:13,Mobile @Tesla service is amazing. No sitting in a tire shop eating stale popcorn. Rotating tires done! #TeslaNW #ModelY #mobileservice  https://t.co/ffJ0oner0o,1.0,1381.0
2020-09-01,06:10:48,"$TSLA reminds me of $QCOM in the late 90s. The question people are asking is: After a 1300% rally in 15-months, can Telsa's stock go higher?  Well, Qualcom rallied 4000% in a little over a year. Tesla has a classic blowoff chart, but no one knows what price will mark the top.",1.0,1436.0
2/16/2022,21:47:36,@PPathole @Tesla @SpaceX High pain threshold,1,18311.0
2020-04-23,20:16:22,@billycrammer @FlaTesla @Tesla 👍,1.0,2062.0
2020-07-18,08:40:37,#earnings for the week    https://t.co/lObOE0dgsr   $TSLA $MSFT $KO $SNAP $LMT $HAL $TWTR $T $AAL $LUV $INTC $BMRC $PM $CMG $VZ $PLD $NDAQ $NVS $UAL $MAN $LOGI $IBM $CALM $OGI $AXP $PHG $BIIB $TSCO $LII $ONB $TMO $SYF $TXN $KEY $CIT $MKTX $CTXS $ISRG $CMA $CHKP $LLNW $HCA $CDNS  https://t.co/NmOR7tUtYj,1.0,2381.0
2020-10-10,03:42:04,"Real story:  Last year, I brought my buddy (former Tesla short seller, not on Twitter) to test drive a Model X &amp; he purchased the X on the same day. Closed all his short position on the following Monday and went long $TSLA",1.0,1711.0
9/13/2021,19:35:52,@freshjiva @Tesla I don’t own a bull either,1,92.0
3/4/2022,0:19:39,"Took a ride in a @Tesla Model S Plaid on #autopilot. Powerful model, but smooth ride!  https://t.co/MlFJ6FKfKy",1,6997.0
2020-04-02,22:28:58,@ChrisDungeon @Tesla 🤔,1.0,2004.0
4/23/2022,16:34:37,"#SAFEMOON  “First off, we don't comment on any legal matters. So don't ask. Second, delays happen. Eth 2.0, tesla cybertruck, and .. from other companies get delayed.    We continue to work on the products we have announced, and are looking forward to releasing them.” —J. Karony  https://t.co/cAL1oBMuI1",1,1190.0
11/18/21,20:06:47,"BREAKING: Wedbush analyst Dan Ives has raised his $TSLA price target to $1,400 (from $1,100) and maintains his Outperform rating. He keeps his $1,800 bull case price target, which he announced on Nov 7th. 📈",1,1650.0
2020-11-18,11:23:28,The one thing I am certain of: $TSLA will NOT be boring over the next month..,1.0,1225.0
2020-08-10,21:34:34,"@Mark_Goldberg_ @Tesla One day soon, I will wear this outfit  https://t.co/T0SnF4UgYK",1.0,4805.0
2022-03-11,23:12:31,I love my car 💕 $tsla  https://t.co/8i6pbaeCkb,1.0,1751.0
2020-08-31,16:17:42,$tsla may be back at pre split price by the morning.   And to think some suits told you not to invest.    #DDTG,1.0,3590.0
2/27/2022,1:58:46,"Happy Birthday to the MAN, the MYTH, the LEGEND @Erdayastronaut!! Thank you for everything you do for the @SpaceX + @Tesla + @elonmusk Community!!  https://t.co/gkBkzHFyBh",1,1592.0
2/17/2022,12:04:14,Probably nothing $TSLA,1,2529.0
11/12/21,11:21:39,* Vanguard Group increases Tesla holdings by 3.1m shares (now holds 61.99m) | 13F  $TSLA,1,1204.0
2022-04-09,18:46:24,Can’t wait to take over Austin again with all my Tesla friends here on twitter!  You all rock!! Thanks again @elonmusk @tesla @woodhaus2 @omead!!   Cyber Rodeo was epic!! ⚡️  Austin Giga Factory is gargantuas!  https://t.co/zBxnNUhSOg,1.0,868.0
11/27/21,21:57:46,"Safety is #1 priority and fun #2 in a Tesla, thank you for the Holiday love @elonmusk @Tesla 🦌 🚴 🦌 🛷  https://t.co/6tF4In2dL1",1,3024.0
2020-03-22,16:46:48,@NativeCACV @Tesla @omead_a You’re most welcome. We’re working on getting other types of PPE too. Ventilators should arrive within a few days.,1.0,1729.0
2022-04-09,17:07:12,The self driving team @tesla is insanely impressive,1.0,1106.0
2020-09-22,16:54:01,omg everyone at the @tesla shareholder meeting is sitting in their own Tesla  https://t.co/yaJlmhBCF8,1.0,905.0
2020-10-22,02:06:57,Fsd beta right hand turn from inside and outside of the car. @elonmusk you are a life hack and the @tesla AP team is 🤯🤯🤯🤯. @ElonAccessories @tesla_raj  https://t.co/BTTXxBXClf,1.0,1080.0
2020-06-10,12:45:29,My @Tesla had a messy encounter with a semi truck today.😬 I'm grateful to report that no one was hurt. #CarAccident  https://t.co/crBgxHl7Ra,1.0,3386.0
2/27/2022,22:30:24,"$TSLA grand opening ceremony set for Mar 22-23. According to @voight_alex Tagesspiegel th 🇩🇪 reports Giga Berlin will receive its construction permit on March 3 or 4, with production permits within a couple weeks.  https://t.co/9ofdUbs6e7",1,1683.0
2020-07-22,17:44:12,"""I've never been more optimistic, more excited, about the future of Tesla in the history of the company.” - @elonmusk $TSLA",1.0,1527.0
2/15/2022,5:12:45,Legacy OEMs: Let's spend 100 million dollars on Super Bowl ads for electric cars we don't really make yet. Elon: Let's spend $0 dollars on ad and instead donate $5.5+ billion worth of Tesla (TSLA) shares to charity. EVERYHING you need to know about $TSLA in 1 sentence. Simple.,1,2857.0
2020-11-02,17:20:15,"1980: In the year 2020, we'll have flying cars.  2020: Buying YOLO $TSLA calls on my fridge.",1.0,1126.0
2022-03-14,16:29:32,"Seriously considering buying a boatload of $TSLA shares on margin, which is a violation of one of my core investing principles: Never buy stocks on margin.  It’s probably not the best idea. My history of buying $TSLA on margin is gruesome and bloody.  $TSLA @ $766 is comical.",1.0,2115.0
2020-08-09,16:58:17,My blood when someone attacks @elonmusk or @Tesla  https://t.co/KfrxEc6Oaz,1.0,3943.0
2/12/2022,2:53:56,"I appreciate really well made things, and @Tesla vehicles are beautiful, exquisite, and there is such wonderful attention to detail. Thanks for making the best cars in the world @elonmusk",1,6664.0
10/29/2021,12:00:19,It’s going to be a battle at $1100s between the bulls &amp; bears today.   🤜🔥🤛  $TSLA #Tesla,1,151.0
2020-07-22,16:27:59,EARNINGS: Tesla Q2 EPS $2.18 Adj. vs. $0.03 Est.; Q2 Revs. $6.04B vs. $5.37B Est. • $TSLA  https://t.co/upytD2oVSr  https://t.co/nX9J50MtgW,1.0,1385.0
12/30/21,8:12:01,Now That A Proper Light Show!  Smoke + Tesla Light Show + Sandstorm = Awesomeness  Sandstorm by Darude @elonmusk @Darudevil Credit: @brc06   #Tesla #TeslaChina #LightShow $TSLA  https://t.co/kbsqPkB1wu,1,3675.0
2020-07-23,06:20:08,"Two key comments from @elonmusk yesterday.  ""The number one limiting factor for growth is good people""  ""If there is one thing I'd like to come out of this call is that a lot of great people want to join @Tesla""  Build companies that inspire.  Recruiting is extremely important.",1.0,5416.0
2020-07-10,16:03:53,Holly !!! Congrats $TSLA 🐮🐮🐮  Just finished meeting .. Wow 😯  https://t.co/AdwPduuHk6,2.0,1045.0
2022-04-03,10:11:31,More people buy a Tesla every year.  A *lot* more. 👀  $TSLA ⁦@elonmusk⁩  https://t.co/H6N0E6wCEt,2.0,1526.0
12/17/21,15:02:10,I'm not investing in $TSLA because I want to be even more rich. I'm investing in TSLA because IMO it's the safest place to put my money 🤷‍♂️,2,1407.0
1/27/2022,20:30:27,$MSFT posted record earnings. $AAPL posted record earnings. $TSLA posted record earnings. How are we in an economic slowdown again?,2,1371.0
10/2/2021,14:19:13,Tesla just announced its 3Q delivery numbers of 241k which beat even the bull case whisper number on the Street.  These 3Q tesla delivery numbers are hard to poke holes in and will be a major feather in the cap for the bulls and broader EV space.,2,1306.0
11/23/21,5:37:56,"This should help put things in perspective as to how far we’ve come with FSD Beta.  This is the FSD visualization at the same intersection, one year ago and today. @elonmusk $TSLA  https://t.co/fWpBxnrDjg",2,9524.0
12/1/21,5:11:43,I’m struck by the naïveté by seasoned investment pros who argue $TSLA is overpriced based on current P/E. Every finance student knows value is a function of future discounted cash flows. Those who ignore TSLA’s 50% future expected cash flow growth as EV adoption soars are idiots.,2,2219.0
12/14/21,13:52:41,"I'm now all in on $TSLA. I'll either ""go broke"" or look like a freakin genius in a month.  https://t.co/v0gZIJivr3",2,1515.0
12/28/21,22:26:29,"How does @Tesla come along after years of name brand audio (Bose, MacIntosh, Bang &amp; Olufsen, etc) having made car audio and just blow all other car audio systems out of the water?  It’s shocking.",2,1558.0
2020-04-14,06:58:08,$TSLA is +20% in two days on news it can’t pay rent.,2.0,1648.0
2020-08-06,15:46:07,$TSLA is extremely undervalued. Just for the record.,2.0,1717.0
2/24/2022,6:56:34,"Some good news: $TSLA plans to expand capacity at its existing Shanghai gigaplant to 1M units per year (from 800K), and start work on a 2nd Shanghai plant with 1M units new capacity as soon as next month.  https://t.co/7R46mQigF8",2,2252.0
11/16/21,12:27:03,"Tesla won’t have serious competitors, just like SpaceX doesn’t have serious competition.  If you’re buying Rivian or Lucid stock expecting the next $TSLA, that’s like saying Blue Origin or ULA are the next SpaceX.  Just like in rockets, only China will likely compete in EV’s.",2,2805.0
1/29/2022,17:08:36,$TSLA will triple in 2022 🚀🌕  https://t.co/vSx7KzfnoQ,2,4210.0
4/15/2022,4:04:47,"1/2. ARK's new Tesla forecasts: bear case for 2026 is $2,900 ($3.3 trillion market cap), bull case $5,800 ($6.7 trillion). What can I say? They are not even embarrassed to put this stuff out.  https://t.co/2h0brA3Qgx",2,191.0
1/2/2022,12:17:33,Tesla just announced its 4Q delivery number which beat even the bull case whisper number on the Street. This was a “trophy case” quarter for Musk &amp; Co. with massive momentum moving into 2022. 309k deliveries vs. the Street's 266k and bull case whisper numbers in the 275k range.,2,3744.0
11/9/2021,8:50:26,"So much good news around #Tesla. Giga Shanghai doing phenomenal numbers, Jeffries bull case upgrade to $1600. Elon selling the stock has no impact on Tesla’s business. I am as bullish as ever.",2,169.0
11/16/21,15:46:11,"Investing in Tesla $TSLA is Being OK with Elon Musk, Otherwise Don’t Invest, Says @GerberKawasaki    https://t.co/iAGYwlNqLJ",2,2640.0
11/18/2021,19:25:39,"We believe there is $5 trillion of EV auto market dollars up for grabs with Tesla likely to own $2.5 trillion of this pie.  We estimate China is worth $400 per share to the Tesla story for 2022 and raising our price target from $1,100 to $1,400 with our bull case  $1,800.",2,3835.0
11/6/21,21:35:52,"If $TSLA stock sells off on Monday due to the Elon 10% news, I am ready AF to load up!",2,1804.0
11/1/21,4:24:32,Really $TSLA?  Are we doing this again? 🚀  https://t.co/H5o2w0h5Zw,2,1587.0
11/15/21,11:52:34,"I bought 4 more $TSLA, fuck it",2,1490.0
11/1/21,14:32:35,Retweet If U Want @Tesla To Accept $Shib!!💯💎🙌,2,9871.0
1/11/2022,11:09:03,"Just visited the Texas Gigafactory, and it's frickin HUGE!!!. Biggest building IN. THE. WORLD!!! What we have seen in $TSLA is BEFORE this makes 1 car. Just IMAGINE! Elon says even the bulls are underestimating Tesla. Hold on tight!!!  https://t.co/dn7q91JZfv",2,1239.0
4/18/2022,12:16:44,"NEWS: $TSLA bull Worm Capitol has released their 91-page slide deck.  Worm: ""Tesla is more than 6 years ahead of any competitor. This lead is expanding; We believe Tesla shares could offer a 10x return by 2030 – and potentially much more.""  Link:  https://t.co/B2n9wj2cre  https://t.co/46Z2WI11Bt",2,2355.0
11/22/21,17:04:36,I have 92% of my wealth in $TSLA. Not because I’m “yoloing” to get a huge gain. It’s because I can’t think of any other reliable stock to put my money 🤷‍♂️,2,2125.0
1/19/2022,20:52:45,hodling my $TSLA so hard rn  can't think of any other asset more likely to retain/increase in value on a risk adj basis (according to my world view) in next 5-10 yrs  clean energy &amp; transportation tech w/ global distribution/factories is valuable AF in any currency @elonmusk,2,1196.0
12/22/21,11:50:39,"Returns, Last 10 Years.. Bitcoin $BTC: 1,259,540% Tesla $TSLA: +17,950% NVIDIA $NVDA: +8,840% Netflix $NFLX: +5,706% AMD $AMD: +2,535% Amazon $AMZN: +1,818% Domino's $DPZ: 1,797% Microsoft $MSFT: +1,484% Apple $AAPL: +1,323% Google $GOOGL: +826% S&amp;P 500 $SPY: +351% Gold $GLD: +8%",2,1757.0
12/22/21,8:58:29,Told you a year ago: Tesla at $400 is a bargain. Told you last week $TSLA at $890 is a bargain. Telling you today: Tesla at $950 is a bargain.,2,2054.0
1/30/2022,13:23:49,Full disclosure: I bought and more than doubled my $TSLA holdings on Friday.,2,1204.0
11/24/21,15:46:48,"Since Tesla’s 2010 IPO it has declined:   10% 12 times  25% 8 times  30% 5 times  40% 2 times  50% 1 time  $TSLA return since IPO:   +29,035%  Volatility is the price we pay for outperformance  Trust your stocks and hold for years",2,2387.0
2/17/2022,14:09:16,"$TSLA should be trading at $1,600 right now. At least.",2,1727.0
12/23/21,13:50:40,"2 years ago, I asked my son if he wanted a Nintendo switch for Christmas. My son loves Cybertruck and Elon so he asked for 1 $TSLA share instead. It's been 2 years now and that 1 stock has split to 5 and is now worth over $5000. 😊",2,1806.0
2020-10-21,16:15:22,"Tesla $TSLA crushes Q3 earnings with record profit, accelerates global growth  https://t.co/Hwkf4IWiWk",2.0,1590.0
11/1/2021,21:16:11,"TSLA melt up about to begin. Very undervalued according to the masters projection for 2040 sales as Tesla dominates the rental car and insurance industries. Price target of 10,000 coming in short order. Dumb bears are going to miss it while MasterTrader grows even more richer.",2,339.0
11/17/21,9:16:28,Elon sells $1B of $TSLA shares. Stock price goes up. Gotta love the Tesla community 🥇,2,4959.0
1/19/2022,1:39:00,"Tesla bulls believe Tesla will easily beat 1.6 million delivery with 30% margin. So it is still “underpromise/overdeliver/earning surprise” story intact. At the same time, Tesla provides clarity to non-believers, cover to believer-analysts and undermines FUD narrative. Win-Win.",2,167.0
2/5/2022,14:00:14,"$TSLA likely to become US largest auto mfr by 2025 if EV adoption continues to accelerate at same rate. 4Q unit share: $GM 14.6%, $F 12.5%, $TSLA 4.0%. With US EV adoption likely to soar from current 4.3% to 20% by 2025 (+46% CGR), TSLA share &gt;15% by 2025.  https://t.co/l0rCcdTchP",2,1434.0
2022-04-08,23:40:34,$tsla current technical setup very similar to daily chart of $Nvda in December 2010 which within a matter of days ignited a rally of 71% over next 2 months  I suspect $1800 to $2000 by June 2022 or so,2.0,904.0
1/28/2022,16:50:58,Our Fremont factory achieved record production in 2021  https://t.co/llRXjX8nF4,2,2241.0
11/5/21,23:06:12,"Every time $TSLAQ says $TSLA stock price is all hype and momentum, post this chart to shut them up.  What it clearly shows is $TSLA stock price is being fueled by ever higher earnings. It’s the opposite of momentum;  it’s pure superior fundamentals. $TSLAQ just missed it - again.  https://t.co/lViSa3SOEG",2,2672.0
12/1/21,15:26:23,Tesla has released a new video: Discover Camp Mode  @Tesla  https://t.co/WDstQbfhJD,2,3049.0
12/10/21,18:49:34,⚠️ BREAKING! ⚠️   I AM OFFICIALLY A SPACEX INVESTOR! 🚀   Shoutout to everyone that has supported me. 🔊   You know who you are! 🙏  Never give up! 💪  $TSLA #Tesla  https://t.co/JMEhouYEdG,2,1473.0
1/23/2022,11:34:10,$TSLA will triple in 2022 🚀🌕  https://t.co/b7Sovwu2se,2,1702.0
2020-08-11,17:26:49,$TSLA shares surging after hours. Haven’t seen the news so I can only assume that there’s been some fundamental new piece of information causing investors to reprice the net-present value of all of its future free cash flows higher.,2.0,1505.0
2020-07-13,09:43:36,"Oh, so you like the $TSLA pump  Just wait until you see $LINK and $XTZ over the next 6 months",2.0,993.0
2020-10-02,08:09:26,"Tesla ( $TSLA ) Announces All-Time Record Q3 2020 Deliveries: 139,300 EVs Globally, Beating Expectations  https://t.co/yHfObrkSjN",2.0,1301.0
1/20/2022,23:32:30,My $TSLA investment strategy:   Forget these bear/bull cases. It is bullshit. Tesla will be the biggest company in this universe. It is happening in front of our eyes already. My heart tells me this everyday. It is about the biggest change in human history. Stop chasing numbers.,2,655.0
12/5/21,15:16:52,Most people vastly underestimate how far tesla has come with FSD. Most have wildly inaccurate views of its capabilities and risk. I’ve said this in the past. This is the most consequential software built since windows or IOS. $tsla,2,3708.0
2020-08-17,10:03:53,Tesla's stock is up over 700% in the last year.  Tesla's sales are up 3% over the last year.  $TSLA  Data via @ycharts,2.0,2662.0
2/3/2022,11:00:59,Morgan Stanley's Adam Jones says $TSLA revenues will be greater than $GM and $F combined by 2027,2,1355.0
1/3/2022,8:45:56,"Tesla bulls and bears dig their heels as $TSLA surges following Q4, FY21 results  https://t.co/n2vNwfXBjd by @ResidentSponge",2,320.0
2020-10-02,11:17:11,"For the first time in #Tesla's history, the company was able to produce and deliver more than 10,000 vehicles per week. Congrats @Tesla @elonmusk $TSLA",2.0,3523.0
12/28/21,22:11:49,Elon now officially done selling shares of $tsla as predicted. Green day tomorrow.,2,1495.0
4/15/2022,4:04:47,"1/2. ARK's new Tesla forecasts: bear case for 2026 is $2,900 ($3.3 trillion market cap), bull case $5,800 ($6.7 trillion). What can I say? They are not even embarrassed to put this stuff out.  https://t.co/2h0brA3Qgx",2,191.0
11/3/21,18:18:07,"$TSLA closed at $6,069 (pre-split price). 🚀",2,1473.0
11/1/2021,22:16:30,Shareholders of these four giants have been richly rewarded as the companies marched past $50B in annual sales to where they are today.  Begin with Apple at year-end 2009. Telsa bulls suggest Tesla will dominate autos the way Apple does phones and the services surrounding it. 10/,2,126.0
11/17/21,17:23:19,"Latest on the EV credit in the House $1.75T BBB Act: $TSLA buyers will get instant $8K EV rebate for M3s &lt;$55K and M-Ys &lt; $80K if AGI doesn’t exceed $250K for indivs or $500K for couples. Sen Manchin will likely kill the $4,500 bonus for union-made EVs.  https://t.co/efWxktcD9t",2,1411.0
2020-10-21,16:08:41,"$TSLA posts automotive gross margins excluding credits of 23.7% in Q3, crushing expectations",2.0,2668.0
1/20/2022,14:53:04,2 of the 23 $TSLA milestones in 2022 completed! 21 more to go 😊  https://t.co/uzxI2M1VN4,2,1679.0
1/17/2022,10:30:29,The number of Tesla buyers is growing every year. 🤔  $TSLA @elonmusk  https://t.co/o3lYyLakBQ,2,9362.0
11/7/21,18:39:02,"NEWS: Wedbush analyst Daniel Ives reiterated an Outperform rating and $1,100 price target on $TSLA while raising his bull case from $1,500 to $1,800.  https://t.co/uM8Cs72QSv",2,2042.0
12/6/21,22:57:37,"ElonMusk explains why management and engineering in the Tesla Gigafactory Texas headquarters is not in a separate ivory tower, but right inside the factory. @tesla @elonmusk  https://t.co/W7ZnB7Xug5",2,3444.0
11/15/2021,9:02:10,Tesla $TSLA bull Cathie Wood of ARK Invest still confident in $3k price target  https://t.co/simoMIyN0z by @Writer_01001101,2,834.0
3/30/2022,15:51:16,"Wedbush’s Dan Ives on $TSLA: “$1,400 base, $1,800 bull case!” 🏣🎯  https://t.co/GyQwRttarR #Tesla #EV  https://t.co/yjd7cbC7af",2,537.0
2022-04-03,09:22:51,NOT investing in Tesla is the biggest mistake you could make in your investing journey.   $TSLA #Tesla,2.0,924.0
11/7/21,11:15:54,If $tsla dips considerably tomorrow I’ll be kissing my $amzn $aapl $ARKG and @abnb stocks goodbye and loading up on more tesla! Kind of excited.,2,1530.0
10/3/2021,16:33:32,"$TSLA bull case: while the majority of the auto OEMs loose traction and had a significant sales decline in Q3/21. Tesla deliveries jumped to a new record high. Now that #GigaBerlin and #GigaAustin will start operation soon, sales numbers will explode.  https://t.co/Z1C7tMON6g",2,216.0
2020-10-02,08:10:07,"Tesla delivers a record 139,300 vehicles in Q3 2020, up 43% to last year, 24% above previous record. Production was a record 145,000 vehicles. $TSLA  https://t.co/z4II8OqGTd",2.0,2962.0
12/28/21,7:04:23,Tesla police vehicle in pursuit 🚔🚀 @tesla @elonmusk  https://t.co/uNdlkKIHyS,2,4398.0
3/3/2022,5:26:23,"With Berlin opening confirmed today, Tesla shall comfortably exceed 1.5 M vehicle production in 2022. $tsla",2,1440.0
2/5/2022,18:54:12,"“Over time, we think full self-driving will become the most important source of profitability for Tesla. If you run the numbers on robotaxis, it's nutty good from a financial standpoint.”  🧵 @elonmusk arguing the bull case for Tesla FSD on latest $TSLA earnings call...",2,1409.0
11/1/21,16:01:33,What a close! $TSLA 📈  https://t.co/47gdlhjaBt,2,1685.0
1/30/2022,18:14:30,Tesla’s future growth rates are grossly underestimated by even $TSLA bulls 🚀🌕,2,810.0
11/5/21,18:36:24,IF Tesla can: - grow deliveries by 30k/quarter - keep gross margin above 30% - grow opex at most $100m/quarter  THEN Tesla will: - double operating profit by Q4 2022 to over $4B/quarter - reach operating margin of 18%  $TSLA's massively lucrative biz model will become obvious.  https://t.co/Thmc6ELI8O,2,1858.0
11/17/21,22:30:19,"Hey team @POTUS, let me provide some assistance. Do you see @GM in this list? You don’t, because GM is yesterday’s tech with a $93B mkt cap. @Tesla is the 5th largest U.S. company. It’s a $1T+ American all electric success, and you should stop gaslighting Americans by ignoring it  https://t.co/tDH0Vfx4ou",2,1564.0
11/1/21,22:25:00,$TSLA CEO Elon Musk is now worth more than $315 billion. Elon is worth more than Jeff Bezos and Mark Zuckerberg combined.,2,1402.0
12/20/21,12:32:41,"BREAKING: Gugenheim initiates $TSLA with target of $1,963 a share.",2,1831.0
2022-04-08,07:13:43,Is there a safer long term bet than $TSLA?,2.0,1122.0
2/14/2022,9:25:07,"At $860 in pre-market, $TSLA is trading below 50x my 2022 GAAP Earnings forecast of $17.75. 👀  That’s a pretty good deal on a company that I expect to grow earnings this year by about 150%. 📈",2,1430.0
11/30/21,19:31:03,BREAKING: Tesla has launched TSLAQ Tears for only $420.69  • For decorative purpose only (TSLAQ tears are toxic) • Dry aged for 69 days • Recycled glass bottle • Includes one stock split  • Available for as long as $TSLA goes up  @elonmusk  https://t.co/c2NxyfBDYK,2,3242.0
12/12/21,12:31:43,The leading cause of death for people under 50 is car accidents. Don’t tell me the “government” is protecting anyone by attacking AI driving technology. #FSD #tesla $tsla,2,2564.0
2020-06-10,08:47:21,So $nkla pissed off Elon and now he’s doubling down on semi truck production. He’s not going to give that market to anyone. Not Nikola or anyone else. Tesla is the king of EVs. Stock moving to $1000. $tsla,2.0,1419.0
2022-04-05,01:40:23,"When it comes to electric cars in Australia, there's @tesla and everyone else. 4,417 in the first 3 months of 2022. Even without growth, that's be 17.6k for the year. @elonmusk bring the Model Y please.  https://t.co/xRbZ9w7JuO",2.0,1272.0
