11/3/21,12:34:53,Did anyone send @elonmusk a detailed plan to solve world hunger. Seems like a missed opportunity… $tsla #tesla,1,48627.0
12/1/21,16:11:39,"BREAKING: Tesla has just filed an 8-K with the SEC.   Tesla says: On December 1, 2021, Tesla, Inc. relocated its corporate headquarters to Gigafactory Texas at 13101 Harold Green Road, Austin, Texas 78725.   IT'S OFFICIAL BABY!!!!! $TSLA @elonmusk  https://t.co/brAyYAxysi",2,6447.0
2020-07-13,08:38:14,$TSLA +6% premarket. They must have sold another car.,2.0,4820.0
1/26/2022,18:36:32,"Wow, that was one of the most interesting $TSLA earnings calls of all-time.  Elon Musk every few minutes: you guys aren't getting the implications of FSD.  This changes everything.  Literally everything.",1,4808.0
2020-10-09,18:02:44,Legacy auto whispered to Tesla: “You're not strong enough to withstand the storm”  Tesla whispered back: “I am the storm” $TSLA  https://t.co/41AOan8MjB,1.0,3132.0
2020-06-27,10:07:51,My birthday is in one and a half days and I still use my feet as a means of transportation @MercedesBenz_ @BMW_SA @Lamborghini @Ferrari @Tesla please do the right thing. I’ve sent my address to your DMs,1.0,3170.0
2022-04-07,15:42:48,Yuuupppp. I'm doing it. My first Tesla. Thanks for making cool products @elonmusk @Tesla  https://t.co/D2KEcZFUBK,1.0,2059.0
2020-03-22,20:01:40,@uwdrwaldorf @Tesla @omead_a @UWMedicine Thanks for taking delivery in your garage! Let us know if there’s anything else you need.,1.0,2406.0
1/25/2022,16:01:59,24 hours until $TSLA earnings come out!,1,1990.0
2022-03-28,04:45:34,HAHAHA! 🤣😂  $TSLA #Tesla  https://t.co/re5iMWpZLw,1.0,10049.0
12/28/21,13:54:00,Crypto volatility makes $TSLA look like an index fund.,1,2008.0
2022-04-02,11:55:22,"TESLA INC - IN Q1, PRODUCED OVER 305,000 VEHICLES AND DELIVERED OVER 310,000 VEHICLES, DESPITE ONGOING SUPPLY CHAIN CHALLENGES AND FACTORY SHUTDOWNS $TSLA",2.0,1936.0
2020-11-05,18:21:45,People could be toasting S&amp;P 500 inclusion with Tesla Tequila.... $TSLA,1.0,1164.0
2022-04-08,00:29:45,So honored @mayemusk signed my microphone at @elonmusk’s epic #CyberRodeo! $TSLA  https://t.co/IyckcjsVbv,1.0,1244.0
11/14/21,8:34:15,- Secular Trends Next Decade -  Commerce: $SHOP $SE $MELI Metaverse: $U $RBLX $MVRS AI/EV's: $TSLA $NVDA $RIVN Cloud: $NET $DOCN Cybersecurity: $ZS $CRWD $S Travel: $ABNB BNPL/Lending: $AFRM $UPST Digital Ads: $TTD Genomics: $NTLA $BEAM Crypto: $COIN $SQ Data: $SNOW $DDOG $PLTR,1,1754.0
11/18/21,18:08:44,"$GM should not be praised for the EV revolution, they should be blamed for delaying it   $TSLA @POTUS @elonmusk #WhoKilledTheElectricCar  new rant 🔥  https://t.co/oTyKsFM1ns",1,2940.0
12/17/21,18:18:37,"@elonmusk has created huge wealth for everyone who has stuck with him. It’s why $TSLA remains our largest position even though the past 6 wks have been rough. Elon is likely in the last inning of his stock sales, and with Austin/Berlin about to open, TSLA seems ready to take off.",2,2695.0
12/20/21,18:53:16,"Tesla is making over 3,000 EVs a day now.  #tesla $tsla",2,3309.0
2020-06-25,13:16:06,This is awesome and what a great gift for Father’s Day. The @tesla is seriously the best car on the road and no real competitors on the road map. @elonmusk  https://t.co/08Whk5MXv6,1.0,5136.0
1/27/2022,14:45:25,So $TSLA is down ~10% after their best earnings ever!   So demented 🤦🏻‍♂️,0,1744.0
1/17/2022,8:54:25,"$AMD $AMZN etc. still haven't scheduled, but here's a look at the coming #earningsseason    https://t.co/lObOE0dgsr   $TSLA $AAPL $GS $BAC $MSFT $SCHW $NFLX $MS $FB $PNC $ASML $UNH $BK $AAL $F $PG $TFC $CLF $INTC $AA $BA $T $SBNY $MBWM $FMBI $ONB $FAST $UPST $FBK $GNTY $PFE $GE  https://t.co/Eu1x2pPflD",1,1969.0
1/27/2022,20:17:24,"NEWS: Cathie Wood's AKK Invest bought 33,482 (worth over $27 million) shares of $TSLA today, their first time buying the stock in a while.  https://t.co/Zj95NJXVak",1,1935.0
2022-03-27,16:59:57,🚨BREAKING FOOTAGE:🚨  This is new Cybertruck video I found at the Tesla store on Santana Row. ⚡️⚡️⚡️  $TSLA #Tesla  https://t.co/UJmzSRttvk,1.0,1888.0
11/9/21,13:01:00,"Yo @elonmusk if you are selling $TSLA right now, at least put the proceeds into #Bitcoin",1,4535.0
2/1/2022,11:26:22,Tesla fixes bugs faster than FUD finishes typing the FUD article $tsla,1,1411.0
11/4/21,7:14:35,I know @elonmusk wants to go to Mars but $tsla stock got there first.,1,1862.0
1/25/2022,6:28:46,It’s probably nothing…   $TSLA  #exponentialgrowth #scurve #disruption  https://t.co/jKY8SoNoDY,1,1695.0
2022-03-13,09:44:13,Another benefit of having an EV. All these people burning gas⛽️ on this traffic jam in the middle of nowhere and we are just waiting patiently. Have not seen a major impact for the battery 🔋I have only lost 1%. @Tesla  https://t.co/lgDZG89eeT,1.0,1233.0
12/2/21,13:10:23,I slept in the car next to a glacier in #norway. Camp Mode came in clutch 🙌🏽 @elonmusk @Tesla  https://t.co/abwVwRcTl7,1,3617.0
2/18/2022,21:11:08,"As a $TSLA shareholder for 11+ years, I trust Elon to do what’s best for the products &amp; engineering. I don’t need to agree with all his opinions, but some of his tweets put-off would-be Tesla buyers and make politicos less able to support his companies. Self-inflicted chaos. 1/6",1,1299.0
2020-04-27,12:57:10,Just got a call from @tesla asking if I would be ready to take delivery of my 7 SEATER model Y in Q2!!,1.0,837.0
2/3/2022,11:00:59,Morgan Stanley's Adam Jones says $TSLA revenues will be greater than $GM and $F combined by 2027,2,1355.0
11/3/21,15:45:04,"Just sold 1k $TSLA shares at $1200. Unbelievable return for me (initially bought at $60). Still have another half left, will hold for now.  Will probably be using to help buy one of these dang nabbed expensive Peninsula shacks 😀  Thank you @Tesla @elonmusk!  Oh yeah, and $TSLAQ",2,2208.0
2020-11-27,09:57:11,Oh wow!!   Good morning $TSLA 🐮🐮🐮  https://t.co/Xx6FEy8jkB,1.0,1470.0
2022-04-05,15:14:49,Just bought 6 $TSLA,1.0,1148.0
11/2/21,2:40:13,Created this UI and prototype on @Tesla during the @hnginternship. Case study will be out soon.  UI design: @figmadesign Prototype: @AdobeAE  Let me know what you think about this concept  @druids01 @ozenua_uiux @Thecreativemena  https://t.co/6KMS71qJ3S,1,1312.0
12/24/21,11:40:23,Talk through your Tesla with Boombox Megaphone 📢  https://t.co/8xMO2bHP7L,1,4139.0
2020-10-06,17:13:15,Driving through #Norway in a #TeslaModel3 was one of my most remarkable experience ever. Thank you @Tesla @elonmusk  https://t.co/4QY9FpcpRh,1.0,1135.0
2020-07-12,02:56:22,"Looking back at the last few years of the $TSLA 🎢 📉 🚀 Hold it, don’t trade it.🐂  https://t.co/rRvXi7fHTx",1.0,19495.0
12/22/21,9:59:48,* TESLA SUBMITS DOCUMENTS FOR GERMAN PLANT APPROVAL  $TSLA,2,1341.0
2022-03-24,05:19:42,"Two words keep bouncing around my head lately:  ""Extreme scale"".  $TSLA",1.0,1882.0
12/7/21,13:49:19,"Macro will lead to some ups &amp; downs, but here are the long-term trends of 2020s I'm watching:  Metaverse $FB $MTTR $RBLX $U Digital Banking $SQ $UPST $AFRM AI $NVDA  EVs $TSLA  eComm $SE $SHOP Crypto $COIN $ETH AdTech $TTD Cloud $NET $DOCN Streaming $ROKU Solar $ENPH Cyber $CRWD",1,1591.0
1/25/2022,18:14:29,only if @tesla accepts grimacecoin  https://t.co/to9HmYJhej,1,79687.0
2020-10-30,10:01:56,All this construction by my house got a flat tire yesterday. Sucks. Go on the tesla app. Put in roadside service and they had a tow on the way for free. In minutes. Better than AAA. Thanks @elonmusk - tesla service is amazing. $tsla,1.0,1507.0
11/10/21,11:21:03,Aint she beautiful 😍 @Tesla  https://t.co/g9VpFjmInJ,1,4554.0
1/28/2022,16:50:54,2021 was a breakthrough year for EVs. Thank you to Tesla employees &amp; owners!  https://t.co/DOAtk54J5v,1,9098.0
2020-12-18,16:30:22,"Seems like $TSLA closing cross of $695 got a little messy, but it got done.  AH pricing $675-$680, so I wouldn’t make any predictions about reported close imbalances.  We’ll learn more by Monday morning.  Time for drinks!",1.0,1245.0
2020-08-28,00:08:00,.@RocketLeague x @Tesla when?  tryna finesse a cybertruck preset,1.0,2100.0
11/24/21,17:40:29,Happy Thanksgiving everyone!  Next week will bring more $TSLA excitement so get plenty of rest and relaxation this weekend.,1,2532.0
1/25/2022,10:13:20,Daaaaaaaaamn!! $TSLA Gordy getting cocky!  https://t.co/WGkY9kzDpH,1,1418.0
2020-04-09,11:18:02,.@MountSinaiNYC has received ventilators from @Tesla:  https://t.co/gPDnWqsiWR #COVID19 @elonmusk,1.0,2366.0
3/2/2022,2:22:16,"Ford: we can’t do what Tesla does GM: we’re selling Lordstown stake, don’t remind us about Nikola Lucid: we lose huge $ per vehicle and production is really hard Stellantis: We can’t make EVs competitively or pivot from ICE  $TSLA we need more factories.",1,2913.0
2020-06-10,10:05:37,@flcnhvy @GerberKawasaki @Tesla @joerogan Maybe I should retweet the top four or five point. What caught your eye the most?,1.0,1668.0
2020-07-22,16:28:08,LOL tesla.  That’s the text I get. Killing it. Tesla reports a .50 profit. Amazing job @elonmusk @Tesla !,0.0,1079.0
2020-07-10,13:02:28,@TeslaParaTodos @EvaFoxU @Tesla 👀,1.0,1298.0
1/27/2022,11:20:41,56 Tesla Vehicles gathered to participate at this Huge Light Show Display in China.  @elonmusk let’s organise the biggest light show event at Giga Shanghai?  #Tesla #TeslaChina #LightShow #GigaShanghai $TSLA @Tesla  https://t.co/rR8MNMON9N,1,3969.0
2022-04-04,11:54:06,If I had to hold just 10 companies for 5 years without making any transactions:  $TSLA 15% $NVDA 15% $GOOG 10% $AAPL 10% $ABNB 10% $SHOP 10% $COIN 10% $SNOW 10% $CRWD 5% $NET 5%  Here's the pie I created for this on @M1Finance:   https://t.co/PO0DvNEpQT,1.0,781.0
2022-04-07,21:32:56,"Um, Ford and GM better step it up... #GigaTexas @tesla @elonmusk",1.0,2289.0
2022-03-30,15:00:10,As an owner of a @Tesla Model 3 Performance I was quite interested in what @BMWi has to offer with their all new competitor i4 M50. Let's summarize the test drive in one sentence: I went back home after and bought a ton of $TSLA call options.,1.0,2128.0
2020-09-22,09:28:35,"If you are a long term $TSLA investor, today will   BLOW  YOUR  FUCKING  MIND",1.0,1933.0
2020-09-24,03:34:46,"After the Tesla Battery Day, I am now fully understand why @elonmusk named the new project “Roadrunner”  The SPEC, COST, SPEED TO SCALE &amp; COST TO SCALE the 4680 battery cells are absolutely mind blowing.   $TSLA will leave the others in the dust, just like the Roadrunner",1.0,1346.0
2020-09-11,23:35:02,Parents test drove Tesla's today &amp; then ordered a Model Y!!!  I'M SOO HAPPY FOR THEM!  🎉🥳 $tsla #tesla,1.0,504.0
2020-07-24,10:01:00,@realDonaldTrump @elonmusk @Tesla Elon Musk didn’t agree with anyone.  He chose to bring it to Texas and you had nothing to do with it.,1.0,6254.0
12/28/21,22:08:09,Elon Musk is now officially done selling Tesla $TSLA stock,2,2564.0
1/31/2022,15:00:27,"Last week, $tsla was brutal. Grateful the tesla community came together, more tweets and videos than ever posted to fight the fud. Imo, priceless.  💪🏻🚀",0,2562.0
11/1/21,11:12:16,@silverph @ring @TOCNYS @Tesla @TeslaNY 🤣,1,4413.0
2022-04-07,23:58:23,Model Y Austin center arm rest is magnetic @tesla @elonmusk  https://t.co/dGGbG8iq0d,1.0,1489.0
11/15/21,12:13:43,"One thing about Elon: When he realizes he’s wrong, he reverses course. He will soon realize nobody in Washington gives a damn about his 53% tax rate. $TSLA employees (all who own stock) are likely anxious. He can reverse course and do a secondary for the remaining 10M shares.",2,1557.0
12/4/21,17:55:24,Tesla Plaid Model S battery module is AMAZING engineering... can't wait to see Tesla Structural Pack w/ 4680 cells — will be alien tech! 👽 $TSLA  https://t.co/128y6KITef,1,1447.0
1/25/2022,19:09:36,"@McDonalds @Tesla Someone made it a real thing and its up 1,100% lmao  https://t.co/hlZ4Z3iwjq",1,1560.0
2/6/2022,10:01:24,Textbook operating leverage $TSLA  https://t.co/qMgu9xZchw,1,1349.0
2/3/2022,7:27:12,"Every time $aapl does a software update to fix “bugs” I’m going to say they’re recalling billions of iPhones. I mean, that’s essentially what the media does to $tsla knowing it’s just an over the air software fix.",1,1777.0
2022-04-01,16:42:05,Flying Through Giga Berlin,1.0,47097.0
12/6/21,10:27:44,I don’t keep a track of the average cost of my $TSLA shares. I keep a track of the total number of my $TSLA shares.,2,1440.0
2020-05-01,11:39:07,The Musk tweet on the stock price is a material statement by anyone’s standard. How is this not a clear violation of his Agreement? What is going on here? $TSLA,1.0,1047.0
2020-09-08,09:45:41,Added $TSLA at $336.66,1.0,1245.0
2022-03-20,18:15:33,$TSLA  https://t.co/yP2AnAdwOO,1.0,2169.0
2/13/2022,13:33:17,@GailAlfarATX @Tesla ♥️,1,11470.0
11/10/21,18:56:38,BREAKING: SEC filings reveal Tesla CEO Elon Musk has sold over 2.15 million $TSLA shares this week.,1,1826.0
2020-12-25,08:58:57,Visualization of S&amp;P 500 index after adding $TSLA  https://t.co/QF4qShTELX,1.0,1720.0
1/27/2022,6:41:39,"Battery Day, Sept 2020: @elonmusk “It will take 18-24 months to ramp production of 4680 cells”  16 months later - $Tsla Earnings Call Jan 2022: “We’re just waiting on paperwork before we deliver Model Y with 4680 cells in structural packs”  Under promise, over deliver. #Tesla 🥳",1,1966.0
2020-09-17,03:51:42,Only three days shy of a full year of ownership and I finally got what I’ve been wishing for the most ever since: Live Speed Sign Recognition 🤩😍 Software updates remains my absolute favorite feature of this car 🥰 Thanks @Tesla @elonmusk  https://t.co/6JOxWfqGDq,1.0,4068.0
11/1/21,18:35:44,It was a 4.75 Gordon day and I keep my promises. Tesla Tequila time. Please raise a glass with me in @elonmusk honor. #tesla $tsla   https://t.co/LCm5djYS69,1,1415.0
2020-04-20,00:16:10,"@tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla Yeah, and whole lot more! Aargh, I’m dying to make Cybertruck like yesterday!!",1.0,5855.0
2020-12-30,14:44:44,$TSLA trading at a pre-split price of $3480,1.0,1298.0
2020-12-16,08:55:36,¿Otro negocio que se va de México? Otro negocio que se va de México.  Ahora tocó el turno a $tsla.  https://t.co/x5ri1dTeb2,1.0,3732.0
2/13/2022,16:28:09,"Tesla Average Revenue per Second  2010: $4 2012: $13 2014: $101 2016: $222 2018: $681 2020: $1,000 2021: $1,707  $TSLA @elonmusk",2,4643.0
1/26/2022,16:24:53,"$4.5B in operating cash flow in Q4, that's pretty astonishing. Imagine what that looks like when quarterly deliveries are 5M units rather than 300K. 👀  $TSLA",1,1266.0
2020-11-24,10:41:34,Tesla $TSLA surpassed half trillion dollar market cap 🦾🦾🦾🦾🦾,1.0,2129.0
2022-04-08,13:41:27,"Packing the four 4680 cell arrays closely in the center of the Structural Pack increases vehicle responsiveness and allows for roughly 10 inches (25 cm) of shock absorbent foam on each side of the pack, improving safety in the event of a collision. $TSLA  https://t.co/rvsRYMdSAh",1.0,1027.0
2022-04-08,15:06:41,Elon Musk says $TSLA may have to get into Lithium mining,1.0,3135.0
12/22/21,1:00:00,"Seen on WSB: “The year is 3029. $TSLA has figured out how to teleport people. $SPY is trading at $3,567. Markets are now open 24/7. And $PLTR is still $18.90.”",1,1290.0
2020-04-28,09:28:07,"In 40 years on Wall Street, I have never seen this before. The CEO is insuring the board for negligence. $TSLA  https://t.co/PBJe8IfuDe",1.0,1809.0
2020-12-08,16:06:46,A big fish bought $318M of $TSLA today.,1.0,2202.0
2020-07-13,10:34:21,"If you liked Bitcoin at $20,000 you will LOVE $TSLA at $2,000",1.0,3262.0
2020-12-30,13:03:40,Gordon Johnson’s price target for Tesla is $20. Today’s move in Tesla $19. Isn’t it time we uncover the FUD.... who pays Gordon? $tsla,1.0,2235.0
2022-04-09,21:44:43,"Beethoven Symphony No. 5, allegro con brio plays while the incredible fireworks display shines over the Giga Texas at the Cyber Rodeo @Tesla @elonmusk 1/2  https://t.co/ANswuK4YHi",1.0,1166.0
2020-05-11,21:55:11,"I don’t know @ElonMusk, but I like that he’s standing up for his rights, which are your rights too. He’s been trying to get his CA @Tesla manufacturing plant opened back up &amp; his employees back to work, but bureaucrats want to keep him shut down.  https://t.co/Nn2dpIPnx8",1.0,4428.0
2020-07-02,13:16:26,"Tesla showed what it means to work for customers, and not to fill their own pockets. That is why, while all car manufacturers are lacking in demand for their products, Tesla has shown its superiority and delivered 90,650 vehicles ‼️  @Tesla @elonmusk bravo 👏🏻  https://t.co/fUxd4onEkb",1.0,14792.0
3/4/2022,9:32:09,*TESLA WINS FINAL APPROVAL FOR GERMAN FACTORY $TSLA,1,3025.0
2020-10-01,10:42:53,Spotted @MKBHD at @tesla Fremont Factory?!  https://t.co/y78TQE9h0Q,1.0,3260.0
2/10/2022,13:21:27,"Most people pay attention to stock price changes and if Tesla delivers more cars in the next quarter.   I pray for Elon's health, for the health of his teams. Elon is the most valuable person happened in this universe. We need him so so much.   We love you endlessly, Elon. $TSLA  https://t.co/jVYukD89Ow",1,12428.0
2020-11-23,16:20:10,"Today $TSLA closed at $521.49. Pre-split that price is $2,607.45. Last year, the price of @Tesla dipped to $175 and at that prices, the world's BEST Wall Street analysts were saying Tesla is over-priced and that @elonmusk is full of shit. That's how much analysts know.",1.0,1449.0
3/4/2022,0:19:39,"Took a ride in a @Tesla Model S Plaid on #autopilot. Powerful model, but smooth ride!  https://t.co/MlFJ6FKfKy",1,6997.0
3/2/2022,20:43:59,I asked my wife and kids “Why should we get a Tesla?”  Wife “Because it’s quite” 14 yr old “Because it’s cool” 8 ur old “Because it’s fast” 5 yr old “Because it farts” 🤣  @elonmusk #Tesla $TSLA,1,2390.0
1/27/2022,12:01:13,"$TSLA down today.  Most likely reasons: - Earnings good but didn't blow out expectations due to $700m in one-time expenses (Elon tax, expedite, warranty fees). - Not actively working on $25k car - Concern focusing on Optimus is losing focus on auto business - Little ST guidance",0,1524.0
2022-03-08,14:50:34,"Robert Habeck of the Green Party in Germany created a new word: ""Teslageschwindigkeit"" - ""Tesla Speed"", describing something that needs to happen fast.  ""Building of power lines, renewable energy and LNG Terminals has to happen in Tesla Speed...""  @elonmusk @Tesla  https://t.co/LN22LzVE5M",1.0,2638.0
2022-04-07,22:46:42,"""There's gonna be a dedicated robotaxi"" - Elon  $TSLA",1.0,3189.0
12/13/21,22:23:01,so hyped on @elonmusk getting the cred that he deserves   @Tesla &amp; @SpaceX are building an optimistic &amp; exciting future for humanity. we need to celebrate this! 🚀🥳⚡️  thankful we have Elon &amp; inspired 🙏  https://t.co/J1MUtAjTVc,1,1638.0
2022-03-28,13:45:58,🚀🚀🚀 $TSLA  This is the second of several Tesla stock splits in this decade.  It’s just the beginning of Tesla’s massive scaling up. We have many years of 80% growth per year ahead. Very exciting times.,2.0,1364.0
2020-08-15,15:49:41,@ICannot_Enough @flcnhvy @Tesla Your insights over the years have been excellent. That’s approximately right.,1.0,1855.0
11/15/21,21:11:13,@RyanZohoury @Tesla @TeslaCharging @BLKMDL3 We are waiting for permit approval from Santa Monica,1,23283.0
2020-12-05,16:00:11,"The water is chummed. @elonmusk already hooked a whale, an endless supply of dumb money in the S&amp;P committee that compelled its passive followers to buy $TSLA shares at any price, providing it the ongoing capital it needs to grow (because it doesn’t produce it internally)... 1/",1.0,3015.0
11/12/21,5:50:29,The same people who missed out on $TSLA because they couldn’t evaluate potential and growth are now telling you to stay away from $PLTR... think about it for a moment,1,1716.0
2022-04-09,08:40:17,@elonmusk Hey do you have personal drivers?   Or do you let your @Tesla self drive you around?,1.0,7209.0
2020-04-10,20:30:03,"As a $TSLA shareholder, I don’t give a fuck of what Jim Chanos said.  https://t.co/89w6wZWnGX",1.0,1110.0
2/28/2022,8:43:59,"I post $TSLA research and articles I believe can impact TSLA valuation or stock price - both positive and negative stuff.  If you don’t want to read negative articles about $TSLA, however realistic, you can mute or unfollow me. My Twitter is free after all.",1,3122.0
2/18/2022,20:05:40,"@RyanZohoury @TeslaCharging @Tesla And, of course, you can pay in Ðoge",1,18482.0
2020-05-18,10:48:51,".@Tesla canceló sus planes de construir su fabrica de Latinoamerica en Mexico.   Oportunidad de oro para atraerlos a construir, vender y distribuir vehiculos eléctricos en Panamá!   ¡Vamos @gabycarrizoj 💪🏻!   https://t.co/OyjCKW5ao0",1.0,1891.0
2020-09-02,19:45:27,Just butt-purchased (like butt-dialed) a $2000 upgrade to my @Tesla Model 3. Blows my mind that they don't require a password to confirm that purchase. Already filed for a refund but 🤷‍♂️ we will see if they allow it.  @elonmusk how is this possible?,1.0,1405.0
12/2/21,9:36:59,Cyberquad for Kids 😎,1,15328.0
11/9/21,15:30:05,Times Square 🗽⚡️ #NYC $TSLA #Tesla  https://t.co/PTMGi8yLQk,1,3931.0
2020-08-11,17:04:47,$TSLA 5-for-1 😱,1.0,947.0
2022-04-10,00:51:59,Cybertruck is 🔥 🔥🔥 @elonmusk @Tesla  https://t.co/eNAmXqRXLE,1.0,1400.0
11/22/21,21:17:50,"🚨BREAKING🚨  $TSLA has hired David Misler, a former attorney for the SEC and DOJ, according to Misler's LinkedIn feed.   $TSLA has repeatedly clashed with the SEC over tweets by CEO @elonmusk.",2,1293.0
2020-11-24,19:31:33,Tesla $TSLA Becomes First Auto Maker to Achieve Half-Trillion Dollar Market Cap   https://t.co/kGxgfeVrF9,1.0,1507.0
2020-12-19,22:59:00,Tesla will become the first $5T company. $TSLA 📈,1.0,1651.0
1/27/2022,6:09:25,2021  Ford: -6.8% due to chip shortage  Media: 😍  GM: -13% due to chip shortage Made two dozen EVs Q4  Media: 🥰  Stellantis: -2.2% due to chip shortage  Media: 😘  Tesla: almost +90% but due to chip shortage had to put off new products to 2023  Media: 😡 Elon is a liar!  $TSLA,1,2075.0
2020-04-02,01:46:08,"Dear @elonmusk + @Tesla,  A year ago I put my faith in you and brought #Tesla’s to Panama 🇵🇦  Now I ask you to give Panama a chance and give us access to #TeslaVentilators, PLEASE 🙏🏻  😷😷😷😷😷😷😷😷😷😷😷😷😷  The presidency and the people of Panama would be eternally GRATEFUL",1.0,1791.0
2020-07-11,08:25:03,I’m getting married today!  Thanks $TSLA for the amazing wedding gift yesterday! ATH,1.0,917.0
2020-12-27,03:33:28,"@ThatDesignGuy @m_siphiw @moosuraj @Tesla Roughly 95% of parts in Tesla Roadster were unique — not in any other product. Unfortunately, since we started out with the (dumb, in retrospect) goal of simply adapting Lotus Elise to electric, we ended up with a 10% too small sports car that seems kinda like a Lotus.",1.0,2116.0
11/2/21,10:26:56,"Almost 40 mile drive, ~20 miles highway at 78mph, below 40F, and BELOW rated efficiency. Would not have been possible with my Model 3 with resistive heater!  And most importantly I was still warm the entire time. Heat pump is awesome. @tesla @elonmusk  https://t.co/dxUVnRiqoY",1,1842.0
1/19/2022,2:44:44,Investing in $TSLA is like investing in all these leading companies at the cutting edge of technology.  @elonmusk  https://t.co/tE7sJNjwQP,1,1591.0
12/20/21,12:32:41,"BREAKING: Gugenheim initiates $TSLA with target of $1,963 a share.",2,1831.0
11/2/21,9:53:10,If people are still paying 20MM for ape head pictures designed by a 9 year old your $TSLA short is not going to work.,1,1271.0
2022-03-20,05:38:55,New Flying Tesla Model S what do you think @elonmusk did he took launch mode little too serous? Also 2nd Tesla in space #tesla #models $TSLA #EV #ElonMusk #SpaceX IG video 🎥 Alex.Choi this happened after the Tesla meet  https://t.co/CDOT9jjbzw,1.0,11189.0
2/5/2022,15:26:05,"From Monday, I am officially retiring.  No more working for others. I am so happy to be in this financial freedom so I can follow my own passions. I will work on my own projects full-time. All thanks to @elonmusk and $TSLA. So grateful.   aaand as usual:  Buy and hold $TSLA",1,2683.0
2022-04-02,00:00:11,excited to try out the @Tesla bot! comment what you guys want me to test out with it!  https://t.co/o299JbUYkT,1.0,42763.0
11/5/21,12:47:47,@mrlevine @financebuzz Why did it only take me 5 minutes to disprove literally everything you just claimed?  Graphic courtesy: Google Trends $TSLA $F  https://t.co/tfst3t5OWj,1,1846.0
1/31/2022,20:22:56,Cathie Wood’s @ARKInvest bought 42k shares of $TSLA today,1,1194.0
12/16/21,12:47:23,"WATCH: 2,000lb tree falls on @Tesla Model 3 in Ontario in high winds this week. All occupants okay. Teslas continue to be rated the safest cars on the road. @elonmusk $TSLA @WholeMarsBlog @DriveTeslaca   Credit Sam Fursey:  https://t.co/85PASnUFI7  https://t.co/mYMDeqvyFb",1,2574.0
12/31/21,13:58:37,"Gene Munster says $TSLA is a $2,500 stock in the long-term",2,1234.0
2020-07-13,19:08:05,This Piper $TSLA report is truly one for the ages.  https://t.co/XdwPZipCW4,1.0,1432.0
11/22/21,1:48:44,"I was doing a long drive when FSD randomly decided to exit.  I thought: Weird, why is doing that? Then I noticed the giant traffic jam up ahead. FSD Beta navigated city streets and re-entered the highway after the jam.  This software is a major life hack. $TSLA @elonmusk  https://t.co/wm0UNEo0rf",1,11147.0
1/28/2022,15:57:25,Woohoo! Just received my @Tesla coffee mug in the mail! It’s fun paying with #Dogecoin! 🥳🐕🪙☕️  https://t.co/QT93XPExjP,1,3882.0
2022-04-07,22:00:54,Tesla can't be stopped.  SpaceX can't be stopped. Dogecoin can't be stopped.   Elon Musk can't be stopped.   #dogecoin $Tsla @elonmusk,1.0,2075.0
2020-08-26,13:02:32,"@Erdayastronaut @Tesla No, we’re focused on developing new products &amp; scaling production",1.0,4523.0
2/12/2022,12:34:24,BREAKING: $TSLA in Europe 🇪🇺 Model 3 now COMPLETELY SOLD OUT until November 2022!! 🤯🤯🤯🤯,1,1493.0
2020-07-07,10:15:48,"I shorted $TSLA this AM, pray for me.",0.0,1007.0
2020-09-01,06:57:55,Don’t look now but $tsla up 7% pre market.  SPLIT IT AGAIN!  #DDTG  https://t.co/63meufJOSE,2.0,3540.0
12/6/21,19:03:45,"Tesla stability control systems measure your steering &amp; pedal inputs against each wheel’s available grip, adjusting torque to give you the best traction",1,9060.0
2022-04-07,22:17:08,HAHAHAHAHAHAHAHA $TSLA #ShibaInu #Dogecoin,1.0,782.0
11/2/21,11:17:56,Do $TSLA investors really believe the Hertz deal is at risk (-2.1% today)? No company would spend millions on national ads with Tom Brady’s endorsement and feature TSLAs in their ads if there wasn’t a deal. The market often gets TSLA wrong in the short run. https://t.co/LVPrpvj2Rn,1,2736.0
2022-04-09,09:38:56,$TSLA is the only investment at its scale that will produce +50% growth year over year.,2.0,965.0
12/15/21,7:50:02,Would you buy @Tesla merch with $DOGE?,1,2606.0
2020-06-27,17:35:13,#YangGang remember when @AndrewYang picked his running mate?  The Cybertruck Thank you @elonmusk @Tesla  https://t.co/JBxB17O7KE,1.0,1207.0
11/23/21,0:03:54,If $TSLA splits on 12/9 I’ll post a video of me doing this.  https://t.co/JyUWzOm8nf,2,2042.0
2020-06-12,23:22:42,Finally the beast is here...Model Y...@Tesla  https://t.co/iBt0ZocYY9,1.0,1075.0
2022-03-09,12:56:29,#49ers Deebo Samuel said he’s buying a @Tesla if gas prices go up again 😂  https://t.co/1SFPebgZFA,1.0,1270.0
2020-07-14,14:53:47,@TeslaAircraft @flcnhvy @Tesla Exactly,1.0,2526.0
11/12/21,11:13:06,"If Elon keeps pushing down $TSLA so successfully, he will be offered a job at CNBC.",1,1729.0
2020-12-18,19:32:20,Jim Cramer On $TSLA and S&amp;P inclusion: “I bet Tesla has more upside”  https://t.co/OLBljORnLb,1.0,1058.0
2/3/2022,22:35:07,$tsla vetaran 💪  https://t.co/s4EmYB8I5V,1,3207.0
2020-07-02,09:50:36,So what should happen to the analyst who downgraded Tesla to $10 at the low last year. He works at Morgan Stanley. And his name is Adam.  $tsla,1.0,1280.0
